exam_id,user_id,task_ind,answer,verdict,time
1,39,12,0,WA,2023-12-15 14-06-17
1,39,13,0,WA,2023-12-15 14-11-30
1,39,14,3,WA,2023-12-15 14-36-28
1,39,15,3,WA,2023-12-15 16-05-10
1,39,16,3,WA,2023-12-15 16-05-16
1,86,1,1,OK,2023-12-15 10-15-39
1,86,2,0,WA,2023-12-15 10-42-36
1,86,3,0,WA,2023-12-15 10-52-26
1,86,4,2,WA,2023-12-15 10-56-59
1,86,5,0,WA,2023-12-15 11-30-02
1,86,6,0,OK,2023-12-15 11-30-20
1,86,7,3,WA,2023-12-15 11-34-22
1,86,8,3,WA,2023-12-15 11-51-46
1,86,9,2,WA,2023-12-15 12-05-12
1,86,10,2,OK,2023-12-15 12-07-44
1,86,11,0,WA,2023-12-15 12-25-01
1,86,12,0,WA,2023-12-15 12-34-33
1,86,13,0,WA,2023-12-15 12-45-48
1,86,14,0,OK,2023-12-15 12-56-33
1,86,15,3,WA,2023-12-15 12-56-58
1,86,16,3,WA,2023-12-15 13-33-31
1,60,1,1,OK,2023-12-15 10-15-47
1,60,2,3,WA,2023-12-15 10-16-50
1,60,3,0,WA,2023-12-15 10-17-17
1,60,4,0,WA,2023-12-15 10-17-20
1,60,5,0,WA,2023-12-15 10-17-31
1,60,6,2,WA,2023-12-15 10-17-32
1,60,7,3,WA,2023-12-15 10-18-03
1,60,8,3,WA,2023-12-15 10-18-08
1,60,9,2,WA,2023-12-15 10-18-11
1,60,10,0,WA,2023-12-15 10-19-06
1,60,11,0,WA,2023-12-15 10-19-19
1,60,12,0,WA,2023-12-15 10-19-44
1,60,13,2,OK,2023-12-15 10-20-05
1,60,14,3,WA,2023-12-15 10-20-12
1,60,15,3,WA,2023-12-15 10-20-27
1,60,16,2,WA,2023-12-15 10-20-39
1,87,1,3,WA,2023-12-15 10-19-43
1,87,2,0,WA,2023-12-15 10-21-54
1,87,3,0,WA,2023-12-15 10-30-47
1,87,4,2,WA,2023-12-15 10-48-28
1,87,5,3,WA,2023-12-15 10-52-43
1,87,6,3,WA,2023-12-15 10-56-34
1,87,7,1,WA,2023-12-15 11-04-18
1,87,8,3,WA,2023-12-15 11-26-43
1,87,9,0,WA,2023-12-15 11-30-30
1,87,10,0,WA,2023-12-15 11-36-11
1,87,11,2,WA,2023-12-15 11-38-16
1,87,12,1,WA,2023-12-15 11-50-19
1,87,13,3,WA,2023-12-15 11-52-49
1,87,14,3,WA,2023-12-15 11-54-31
1,87,15,3,WA,2023-12-15 12-26-38
1,87,16,2,WA,2023-12-15 12-27-23
1,108,1,0,WA,2023-12-15 10-57-54
1,108,2,0,WA,2023-12-15 10-58-12
1,108,3,2,WA,2023-12-15 10-58-21
1,108,4,0,WA,2023-12-15 10-58-36
1,108,5,0,WA,2023-12-15 11-00-20
1,108,6,3,WA,2023-12-15 11-01-06
1,108,7,3,WA,2023-12-15 11-02-35
1,108,8,1,OK,2023-12-15 11-02-47
1,108,9,2,WA,2023-12-15 11-02-53
1,108,10,0,WA,2023-12-15 11-04-10
1,108,11,0,WA,2023-12-15 11-04-36
1,108,12,2,WA,2023-12-15 11-05-20
1,108,13,0,WA,2023-12-15 11-05-24
1,108,14,1,WA,2023-12-15 11-06-51
1,108,15,3,WA,2023-12-15 11-07-19
1,108,16,3,WA,2023-12-15 11-07-23
1,45,1,2,WA,2023-12-15 10-26-24
1,45,2,0,WA,2023-12-15 10-27-13
1,45,3,2,WA,2023-12-15 10-27-17
1,45,4,2,WA,2023-12-15 10-27-38
1,45,5,0,WA,2023-12-15 10-27-47
1,45,6,3,WA,2023-12-15 10-27-56
1,45,7,2,WA,2023-12-15 10-28-24
1,45,8,1,OK,2023-12-15 10-28-32
1,45,9,1,OK,2023-12-15 10-29-33
1,45,10,0,WA,2023-12-15 10-30-16
1,45,11,0,WA,2023-12-15 10-30-23
1,45,12,2,WA,2023-12-15 10-31-27
1,45,13,0,WA,2023-12-15 10-32-15
1,45,14,0,OK,2023-12-15 10-32-18
1,45,15,3,WA,2023-12-15 10-32-42
1,45,16,3,WA,2023-12-15 10-33-08
1,83,1,0,WA,2023-12-15 11-52-57
1,83,2,0,WA,2023-12-15 11-53-20
1,83,3,2,WA,2023-12-15 11-53-47
1,83,4,3,OK,2023-12-15 11-54-28
1,83,5,0,WA,2023-12-15 11-55-20
1,83,6,0,OK,2023-12-15 11-55-52
1,83,7,3,WA,2023-12-15 11-56-01
1,83,8,1,OK,2023-12-15 11-56-24
1,83,9,0,WA,2023-12-15 11-57-54
1,83,10,0,WA,2023-12-15 11-58-11
1,83,11,2,WA,2023-12-15 11-58-17
1,83,12,2,WA,2023-12-15 11-58-39
1,83,13,0,WA,2023-12-15 11-59-14
1,83,14,1,WA,2023-12-15 11-59-19
1,83,15,3,WA,2023-12-15 11-59-27
1,83,16,3,WA,2023-12-15 11-59-29
1,82,1,1,OK,2023-12-15 10-27-23
1,82,2,0,WA,2023-12-15 11-09-44
1,82,3,2,WA,2023-12-15 11-41-44
1,82,4,0,WA,2023-12-15 11-48-38
1,82,5,0,WA,2023-12-15 12-01-33
1,82,6,0,OK,2023-12-15 12-08-34
1,82,7,3,WA,2023-12-15 12-15-58
1,82,8,1,OK,2023-12-15 12-26-03
1,82,9,2,WA,2023-12-15 12-38-49
1,82,10,0,WA,2023-12-15 12-50-49
1,82,11,1,OK,2023-12-15 13-37-59
1,82,12,0,WA,2023-12-15 13-42-01
1,82,13,0,WA,2023-12-15 13-56-24
1,82,14,1,WA,2023-12-15 14-02-01
1,82,15,3,WA,2023-12-15 14-24-09
1,82,16,3,WA,2023-12-15 14-25-19
1,27,1,2,WA,2023-12-15 10-02-03
1,27,2,3,WA,2023-12-15 10-02-10
1,27,3,3,WA,2023-12-15 10-02-35
1,27,4,3,OK,2023-12-15 10-03-20
1,27,5,0,WA,2023-12-15 10-03-25
1,27,6,1,WA,2023-12-15 10-03-27
1,27,7,3,WA,2023-12-15 10-04-39
1,27,8,3,WA,2023-12-15 10-04-49
1,27,9,0,WA,2023-12-15 10-05-26
1,27,10,0,WA,2023-12-15 10-05-44
1,27,11,2,WA,2023-12-15 10-06-00
1,27,12,1,WA,2023-12-15 10-06-39
1,27,13,0,WA,2023-12-15 10-07-08
1,27,14,2,WA,2023-12-15 10-07-29
1,27,15,3,WA,2023-12-15 10-08-08
1,27,16,3,WA,2023-12-15 10-08-28
1,93,1,0,WA,2023-12-15 10-24-20
1,93,2,0,WA,2023-12-15 10-26-27
1,93,3,3,WA,2023-12-15 10-53-30
1,93,4,2,WA,2023-12-15 10-55-32
1,93,5,1,WA,2023-12-15 11-15-22
1,93,6,0,OK,2023-12-15 11-23-16
1,93,7,2,WA,2023-12-15 11-31-05
1,93,8,3,WA,2023-12-15 11-49-40
1,93,9,0,WA,2023-12-15 12-04-58
1,93,10,0,WA,2023-12-15 12-18-26
1,93,11,2,WA,2023-12-15 12-29-57
1,93,12,0,WA,2023-12-15 12-36-48
1,93,13,0,WA,2023-12-15 13-04-38
1,93,14,0,OK,2023-12-15 13-06-45
1,93,15,3,WA,2023-12-15 13-20-33
1,93,16,3,WA,2023-12-15 13-42-46
1,69,1,0,WA,2023-12-15 10-07-40
1,69,2,2,OK,2023-12-15 10-22-43
1,69,3,2,WA,2023-12-15 10-25-51
1,69,4,2,WA,2023-12-15 10-39-12
1,69,5,0,WA,2023-12-15 11-00-27
1,69,6,1,WA,2023-12-15 11-09-01
1,69,7,3,WA,2023-12-15 11-11-26
1,69,8,0,WA,2023-12-15 11-20-24
1,69,9,0,WA,2023-12-15 11-23-47
1,69,10,0,WA,2023-12-15 11-29-55
1,69,11,2,WA,2023-12-15 11-33-50
1,69,12,2,WA,2023-12-15 11-41-54
1,69,13,0,WA,2023-12-15 11-47-09
1,69,14,3,WA,2023-12-15 11-52-03
1,69,15,3,WA,2023-12-15 11-53-52
1,69,16,3,WA,2023-12-15 12-19-03
1,10,1,0,WA,2023-12-15 10-22-55
1,10,2,0,WA,2023-12-15 10-35-32
1,10,3,2,WA,2023-12-15 10-47-38
1,10,4,3,OK,2023-12-15 10-53-07
1,10,5,0,WA,2023-12-15 10-59-51
1,10,6,2,WA,2023-12-15 11-15-23
1,10,7,3,WA,2023-12-15 11-35-52
1,10,8,2,WA,2023-12-15 12-57-39
1,10,9,0,WA,2023-12-15 13-18-52
1,10,10,0,WA,2023-12-15 13-19-52
1,10,11,2,WA,2023-12-15 13-27-25
1,10,12,2,WA,2023-12-15 13-31-09
1,10,13,3,WA,2023-12-15 13-47-47
1,10,14,1,WA,2023-12-15 13-56-11
1,10,15,3,WA,2023-12-15 13-56-45
1,10,16,2,WA,2023-12-15 13-59-27
1,65,1,1,OK,2023-12-15 10-18-38
1,65,2,2,OK,2023-12-15 10-51-57
1,65,3,1,OK,2023-12-15 10-54-19
1,65,4,0,WA,2023-12-15 11-00-42
1,65,5,0,WA,2023-12-15 11-05-15
1,65,6,2,WA,2023-12-15 11-22-19
1,65,7,3,WA,2023-12-15 11-29-25
1,65,8,3,WA,2023-12-15 11-31-32
1,65,9,0,WA,2023-12-15 12-04-01
1,65,10,0,WA,2023-12-15 12-04-24
1,65,11,2,WA,2023-12-15 12-43-03
1,65,12,0,WA,2023-12-15 12-55-44
1,65,13,0,WA,2023-12-15 13-07-31
1,65,14,0,OK,2023-12-15 13-07-34
1,65,15,3,WA,2023-12-15 13-36-04
1,65,16,3,WA,2023-12-15 14-37-55
1,51,1,0,WA,2023-12-15 10-04-15
1,51,2,0,WA,2023-12-15 10-12-16
1,51,3,0,WA,2023-12-15 10-14-16
1,51,4,2,WA,2023-12-15 10-25-19
1,51,5,3,WA,2023-12-15 10-59-29
1,51,6,1,WA,2023-12-15 11-39-33
1,51,7,3,WA,2023-12-15 11-39-51
1,51,8,3,WA,2023-12-15 11-46-55
1,51,9,2,WA,2023-12-15 12-19-37
1,51,10,0,WA,2023-12-15 12-24-52
1,51,11,2,WA,2023-12-15 12-43-21
1,51,12,3,OK,2023-12-15 13-08-05
1,51,13,2,OK,2023-12-15 13-30-18
1,51,14,3,WA,2023-12-15 13-34-47
1,51,15,1,WA,2023-12-15 13-56-31
1,51,16,3,WA,2023-12-15 13-58-12
1,44,1,0,WA,2023-12-15 10-01-57
1,44,2,2,OK,2023-12-15 10-02-57
1,44,3,2,WA,2023-12-15 10-04-31
1,44,4,3,OK,2023-12-15 10-04-40
1,44,5,0,WA,2023-12-15 10-04-51
1,44,6,1,WA,2023-12-15 10-04-53
1,44,7,3,WA,2023-12-15 10-05-11
1,44,8,3,WA,2023-12-15 10-05-50
1,44,9,0,WA,2023-12-15 10-06-11
1,44,10,0,WA,2023-12-15 10-07-10
1,44,11,2,WA,2023-12-15 10-07-58
1,44,12,0,WA,2023-12-15 10-08-24
1,44,13,0,WA,2023-12-15 10-08-58
1,44,14,3,WA,2023-12-15 10-10-28
1,44,15,1,WA,2023-12-15 10-10-51
1,44,16,2,WA,2023-12-15 10-11-04
1,14,1,0,WA,2023-12-15 10-01-06
1,14,2,3,WA,2023-12-15 10-14-55
1,14,3,2,WA,2023-12-15 10-21-58
1,14,4,2,WA,2023-12-15 10-23-54
1,14,5,0,WA,2023-12-15 10-36-38
1,14,6,1,WA,2023-12-15 10-53-08
1,14,7,0,OK,2023-12-15 10-56-31
1,14,8,3,WA,2023-12-15 10-58-53
1,14,9,2,WA,2023-12-15 11-28-45
1,14,10,0,WA,2023-12-15 11-33-05
1,14,11,0,WA,2023-12-15 11-39-45
1,14,12,2,WA,2023-12-15 11-42-52
1,14,13,0,WA,2023-12-15 11-43-14
1,14,14,1,WA,2023-12-15 11-59-24
1,14,15,1,WA,2023-12-15 12-19-45
1,14,16,3,WA,2023-12-15 12-38-18
1,100,1,2,WA,2023-12-15 10-03-22
1,100,2,0,WA,2023-12-15 10-32-36
1,100,3,2,WA,2023-12-15 10-43-15
1,100,4,0,WA,2023-12-15 10-45-50
1,100,5,3,WA,2023-12-15 10-49-39
1,100,6,2,WA,2023-12-15 10-56-16
1,100,7,3,WA,2023-12-15 11-07-40
1,100,8,3,WA,2023-12-15 11-13-25
1,100,9,1,OK,2023-12-15 11-46-17
1,100,10,0,WA,2023-12-15 11-47-21
1,100,11,3,WA,2023-12-15 11-50-15
1,100,12,2,WA,2023-12-15 11-50-18
1,100,13,3,WA,2023-12-15 12-23-28
1,100,14,2,WA,2023-12-15 12-41-29
1,100,15,3,WA,2023-12-15 12-43-04
1,100,16,1,OK,2023-12-15 12-47-48
1,126,1,3,WA,2023-12-15 10-19-01
1,126,2,0,WA,2023-12-15 10-43-02
1,126,3,2,WA,2023-12-15 10-54-09
1,126,4,0,WA,2023-12-15 11-38-26
1,126,5,0,WA,2023-12-15 11-45-24
1,126,6,0,OK,2023-12-15 12-36-00
1,126,7,3,WA,2023-12-15 13-07-30
1,126,8,3,WA,2023-12-15 13-09-28
1,126,9,0,WA,2023-12-15 13-11-02
1,126,10,0,WA,2023-12-15 13-11-22
1,126,11,0,WA,2023-12-15 13-58-34
1,126,12,2,WA,2023-12-15 14-12-09
1,126,13,0,WA,2023-12-15 14-17-28
1,126,14,1,WA,2023-12-15 14-37-16
1,126,15,0,OK,2023-12-15 14-52-24
1,126,16,3,WA,2023-12-15 15-12-35
1,101,1,0,WA,2023-12-15 10-04-36
1,101,2,0,WA,2023-12-15 10-07-03
1,101,3,2,WA,2023-12-15 11-04-13
1,101,4,2,WA,2023-12-15 11-07-35
1,101,5,0,WA,2023-12-15 11-14-49
1,101,6,3,WA,2023-12-15 11-21-39
1,101,7,2,WA,2023-12-15 11-24-43
1,101,8,3,WA,2023-12-15 11-32-04
1,101,9,0,WA,2023-12-15 11-37-08
1,101,10,2,OK,2023-12-15 11-59-11
1,101,11,3,WA,2023-12-15 12-00-11
1,101,12,3,OK,2023-12-15 12-07-34
1,101,13,0,WA,2023-12-15 12-08-40
1,101,14,1,WA,2023-12-15 12-25-16
1,101,15,3,WA,2023-12-15 12-38-45
1,101,16,3,WA,2023-12-15 12-44-18
1,6,1,0,WA,2023-12-15 10-51-27
1,6,2,3,WA,2023-12-15 11-15-30
1,6,3,2,WA,2023-12-15 11-25-59
1,6,4,0,WA,2023-12-15 12-11-18
1,6,5,3,WA,2023-12-15 12-21-55
1,6,6,0,OK,2023-12-15 12-28-42
1,6,7,2,WA,2023-12-15 12-33-53
1,6,8,3,WA,2023-12-15 13-06-03
1,6,9,2,WA,2023-12-15 13-16-51
1,6,10,0,WA,2023-12-15 13-45-21
1,6,11,2,WA,2023-12-15 13-55-22
1,6,12,0,WA,2023-12-15 13-56-55
1,6,13,0,WA,2023-12-15 13-58-15
1,6,14,2,WA,2023-12-15 14-22-09
1,6,15,2,WA,2023-12-15 14-47-02
1,6,16,0,WA,2023-12-15 14-55-23
1,37,1,1,OK,2023-12-15 10-02-29
1,37,2,2,OK,2023-12-15 10-05-20
1,37,3,2,WA,2023-12-15 11-09-41
1,37,4,2,WA,2023-12-15 11-13-26
1,37,5,0,WA,2023-12-15 11-20-32
1,37,6,1,WA,2023-12-15 11-22-04
1,37,7,1,WA,2023-12-15 11-30-44
1,37,8,0,WA,2023-12-15 11-54-18
1,37,9,0,WA,2023-12-15 11-55-12
1,37,10,0,WA,2023-12-15 12-02-02
1,37,11,0,WA,2023-12-15 12-28-12
1,37,12,2,WA,2023-12-15 13-04-28
1,37,13,1,WA,2023-12-15 13-55-23
1,37,14,3,WA,2023-12-15 14-13-22
1,37,15,3,WA,2023-12-15 14-21-33
1,37,16,3,WA,2023-12-15 14-37-16
1,40,1,2,WA,2023-12-15 13-20-25
1,40,2,0,WA,2023-12-15 13-20-26
1,40,3,2,WA,2023-12-15 13-20-29
1,40,4,0,WA,2023-12-15 13-20-31
1,40,5,0,WA,2023-12-15 13-21-15
1,40,6,1,WA,2023-12-15 13-21-17
1,40,7,3,WA,2023-12-15 13-22-03
1,40,8,3,WA,2023-12-15 13-23-21
1,40,9,2,WA,2023-12-15 13-24-25
1,40,10,0,WA,2023-12-15 13-24-36
1,40,11,0,WA,2023-12-15 13-24-39
1,40,12,3,OK,2023-12-15 13-24-54
1,40,13,0,WA,2023-12-15 13-24-59
1,40,14,1,WA,2023-12-15 13-25-43
1,40,15,1,WA,2023-12-15 13-25-50
1,40,16,2,WA,2023-12-15 13-26-00
1,24,1,0,WA,2023-12-15 10-14-06
1,24,2,0,WA,2023-12-15 10-15-00
1,24,3,2,WA,2023-12-15 10-24-27
1,24,4,2,WA,2023-12-15 10-29-38
1,24,5,0,WA,2023-12-15 10-42-01
1,24,6,1,WA,2023-12-15 10-57-18
1,24,7,3,WA,2023-12-15 11-02-45
1,24,8,3,WA,2023-12-15 11-22-05
1,24,9,2,WA,2023-12-15 11-22-28
1,24,10,0,WA,2023-12-15 11-33-54
1,24,11,2,WA,2023-12-15 12-14-05
1,24,12,0,WA,2023-12-15 12-18-29
1,24,13,3,WA,2023-12-15 12-23-11
1,24,14,1,WA,2023-12-15 12-36-33
1,24,15,2,WA,2023-12-15 12-48-23
1,24,16,3,WA,2023-12-15 12-59-21
1,22,1,0,WA,2023-12-15 10-46-43
1,22,2,3,WA,2023-12-15 11-09-16
1,22,3,3,WA,2023-12-15 11-22-43
1,22,4,2,WA,2023-12-15 11-50-19
1,22,5,3,WA,2023-12-15 11-54-15
1,22,6,3,WA,2023-12-15 12-28-54
1,22,7,3,WA,2023-12-15 12-48-17
1,22,8,3,WA,2023-12-15 12-50-38
1,22,9,1,OK,2023-12-15 13-13-14
1,22,10,0,WA,2023-12-15 13-39-57
1,22,11,1,OK,2023-12-15 14-04-26
1,22,12,2,WA,2023-12-15 14-08-51
1,22,13,0,WA,2023-12-15 14-28-44
1,22,14,1,WA,2023-12-15 14-57-48
1,22,15,3,WA,2023-12-15 15-15-55
1,22,16,3,WA,2023-12-15 15-24-15
1,68,1,2,WA,2023-12-15 10-08-31
1,68,2,0,WA,2023-12-15 10-23-07
1,68,3,2,WA,2023-12-15 10-31-42
1,68,4,3,OK,2023-12-15 10-38-57
1,68,5,0,WA,2023-12-15 10-52-15
1,68,6,3,WA,2023-12-15 12-01-30
1,68,7,0,OK,2023-12-15 12-33-45
1,68,8,3,WA,2023-12-15 12-36-56
1,68,9,0,WA,2023-12-15 12-41-01
1,68,10,0,WA,2023-12-15 12-52-08
1,68,11,2,WA,2023-12-15 12-56-34
1,68,12,0,WA,2023-12-15 12-58-04
1,68,13,0,WA,2023-12-15 13-46-36
1,68,14,2,WA,2023-12-15 13-55-48
1,68,15,0,OK,2023-12-15 14-14-59
1,68,16,0,WA,2023-12-15 15-14-32
1,106,1,2,WA,2023-12-15 10-18-30
1,106,2,2,OK,2023-12-15 10-35-40
1,106,3,2,WA,2023-12-15 10-42-33
1,106,4,0,WA,2023-12-15 10-48-34
1,106,5,0,WA,2023-12-15 11-40-51
1,106,6,2,WA,2023-12-15 11-42-05
1,106,7,3,WA,2023-12-15 11-43-59
1,106,8,3,WA,2023-12-15 11-54-57
1,106,9,2,WA,2023-12-15 12-19-01
1,106,10,0,WA,2023-12-15 12-33-22
1,106,11,2,WA,2023-12-15 12-46-30
1,106,12,3,OK,2023-12-15 13-17-26
1,106,13,3,WA,2023-12-15 13-17-41
1,106,14,0,OK,2023-12-15 13-29-57
1,106,15,3,WA,2023-12-15 14-21-36
1,106,16,3,WA,2023-12-15 14-48-58
1,31,1,2,WA,2023-12-15 10-30-19
1,31,2,0,WA,2023-12-15 10-40-09
1,31,3,2,WA,2023-12-15 10-49-33
1,31,4,0,WA,2023-12-15 10-54-16
1,31,5,0,WA,2023-12-15 11-07-06
1,31,6,1,WA,2023-12-15 11-10-45
1,31,7,3,WA,2023-12-15 11-35-54
1,31,8,3,WA,2023-12-15 11-38-12
1,31,9,0,WA,2023-12-15 12-05-26
1,31,10,2,OK,2023-12-15 12-32-47
1,31,11,1,OK,2023-12-15 12-42-39
1,31,12,2,WA,2023-12-15 12-50-02
1,31,13,0,WA,2023-12-15 12-54-39
1,31,14,1,WA,2023-12-15 13-03-01
1,31,15,3,WA,2023-12-15 13-17-37
1,31,16,2,WA,2023-12-15 13-34-10
1,63,1,0,WA,2023-12-15 10-37-19
1,63,2,2,OK,2023-12-15 10-37-32
1,63,3,0,WA,2023-12-15 10-38-19
1,63,4,0,WA,2023-12-15 10-38-40
1,63,5,0,WA,2023-12-15 10-38-45
1,63,6,0,OK,2023-12-15 10-38-57
1,63,7,3,WA,2023-12-15 10-39-12
1,63,8,3,WA,2023-12-15 10-39-30
1,63,9,2,WA,2023-12-15 10-39-53
1,63,10,3,WA,2023-12-15 10-40-35
1,63,11,1,OK,2023-12-15 10-41-46
1,63,12,2,WA,2023-12-15 10-43-12
1,63,13,0,WA,2023-12-15 10-43-24
1,63,14,0,OK,2023-12-15 10-43-57
1,63,15,1,WA,2023-12-15 10-44-44
1,63,16,3,WA,2023-12-15 10-45-49
1,116,1,1,OK,2023-12-15 14-05-17
1,116,2,0,WA,2023-12-15 14-05-43
1,116,3,0,WA,2023-12-15 14-08-15
1,116,4,2,WA,2023-12-15 14-09-00
1,116,5,3,WA,2023-12-15 14-09-44
1,116,6,1,WA,2023-12-15 14-11-14
1,116,7,3,WA,2023-12-15 14-11-57
1,116,8,3,WA,2023-12-15 14-14-45
1,116,9,0,WA,2023-12-15 14-22-36
1,116,10,2,OK,2023-12-15 14-22-50
1,116,11,2,WA,2023-12-15 14-24-11
1,116,12,3,OK,2023-12-15 14-26-05
1,116,13,0,WA,2023-12-15 14-28-51
1,116,14,2,WA,2023-12-15 14-29-58
1,116,15,3,WA,2023-12-15 14-30-31
1,116,16,2,WA,2023-12-15 14-31-51
1,53,1,0,WA,2023-12-15 10-17-23
1,53,2,2,OK,2023-12-15 10-17-45
1,53,3,1,OK,2023-12-15 10-17-48
1,53,4,3,OK,2023-12-15 10-18-36
1,53,5,0,WA,2023-12-15 10-20-17
1,53,6,0,OK,2023-12-15 10-20-47
1,53,7,1,WA,2023-12-15 10-21-32
1,53,8,3,WA,2023-12-15 10-22-40
1,53,9,2,WA,2023-12-15 10-22-44
1,53,10,0,WA,2023-12-15 10-23-26
1,53,11,2,WA,2023-12-15 10-24-15
1,53,12,3,OK,2023-12-15 10-25-30
1,53,13,3,WA,2023-12-15 10-27-24
1,53,14,0,OK,2023-12-15 10-28-53
1,53,15,3,WA,2023-12-15 10-31-49
1,53,16,2,WA,2023-12-15 10-32-21
1,36,1,0,WA,2023-12-15 13-01-33
1,36,2,0,WA,2023-12-15 13-02-34
1,36,3,0,WA,2023-12-15 13-02-35
1,36,4,3,OK,2023-12-15 13-05-11
1,36,5,0,WA,2023-12-15 13-05-25
1,36,6,2,WA,2023-12-15 13-05-48
1,36,7,3,WA,2023-12-15 13-08-01
1,36,8,3,WA,2023-12-15 13-08-23
1,36,9,1,OK,2023-12-15 13-08-52
1,36,10,3,WA,2023-12-15 13-09-16
1,36,11,2,WA,2023-12-15 13-10-24
1,36,12,2,WA,2023-12-15 13-12-11
1,36,13,0,WA,2023-12-15 13-15-29
1,36,14,2,WA,2023-12-15 13-19-41
1,36,15,3,WA,2023-12-15 13-21-36
1,36,16,3,WA,2023-12-15 13-22-15
1,131,1,0,WA,2023-12-15 16-08-09
1,131,2,2,OK,2023-12-15 16-09-16
1,131,3,1,OK,2023-12-15 16-09-40
1,131,4,3,OK,2023-12-15 16-09-57
1,131,5,0,WA,2023-12-15 16-12-30
1,131,6,3,WA,2023-12-15 16-12-39
1,131,7,3,WA,2023-12-15 16-14-03
1,131,8,2,WA,2023-12-15 16-15-22
1,131,9,0,WA,2023-12-15 16-16-25
1,131,10,0,WA,2023-12-15 16-17-12
1,131,11,2,WA,2023-12-15 16-18-34
1,131,12,0,WA,2023-12-15 16-19-32
1,131,13,0,WA,2023-12-15 16-21-30
1,131,14,3,WA,2023-12-15 16-23-50
1,131,15,3,WA,2023-12-15 16-26-14
1,131,16,3,WA,2023-12-15 16-26-16
1,85,1,0,WA,2023-12-15 14-57-07
1,85,2,1,WA,2023-12-15 14-57-35
1,85,3,2,WA,2023-12-15 14-59-20
1,85,4,3,OK,2023-12-15 15-03-40
1,85,5,3,WA,2023-12-15 15-05-54
1,85,6,3,WA,2023-12-15 15-10-46
1,85,7,1,WA,2023-12-15 15-11-21
1,85,8,3,WA,2023-12-15 15-12-44
1,85,9,0,WA,2023-12-15 15-15-12
1,85,10,2,OK,2023-12-15 15-16-00
1,85,11,3,WA,2023-12-15 15-16-40
1,85,12,2,WA,2023-12-15 15-16-48
1,85,13,0,WA,2023-12-15 15-16-52
1,85,14,3,WA,2023-12-15 15-19-29
1,85,15,3,WA,2023-12-15 15-21-31
1,85,16,3,WA,2023-12-15 15-31-17
1,111,1,0,WA,2023-12-15 10-17-48
1,111,2,2,OK,2023-12-15 10-19-14
1,111,3,1,OK,2023-12-15 10-20-15
1,111,4,3,OK,2023-12-15 10-24-09
1,111,5,0,WA,2023-12-15 10-25-23
1,111,6,0,OK,2023-12-15 10-25-47
1,111,7,3,WA,2023-12-15 10-28-20
1,111,8,3,WA,2023-12-15 10-29-12
1,111,9,2,WA,2023-12-15 10-29-15
1,111,10,0,WA,2023-12-15 10-31-58
1,111,11,2,WA,2023-12-15 10-36-30
1,111,12,2,WA,2023-12-15 10-38-20
1,111,13,3,WA,2023-12-15 10-38-28
1,111,14,0,OK,2023-12-15 10-38-32
1,111,15,3,WA,2023-12-15 10-39-44
1,111,16,2,WA,2023-12-15 10-41-36
1,79,1,2,WA,2023-12-15 15-15-49
1,79,2,2,OK,2023-12-15 15-17-15
1,79,3,1,OK,2023-12-15 15-17-50
1,79,4,3,OK,2023-12-15 15-25-16
1,79,5,0,WA,2023-12-15 15-26-19
1,79,6,3,WA,2023-12-15 15-26-43
1,79,7,0,OK,2023-12-15 15-28-24
1,79,8,3,WA,2023-12-15 15-31-19
1,79,9,0,WA,2023-12-15 15-33-02
1,79,10,0,WA,2023-12-15 15-34-35
1,79,11,2,WA,2023-12-15 15-41-13
1,79,12,0,WA,2023-12-15 15-42-28
1,79,13,0,WA,2023-12-15 15-46-29
1,79,14,2,WA,2023-12-15 15-50-00
1,79,15,0,OK,2023-12-15 15-50-55
1,79,16,0,WA,2023-12-15 15-51-35
1,123,1,0,WA,2023-12-15 14-01-13
1,123,2,0,WA,2023-12-15 14-01-21
1,123,3,2,WA,2023-12-15 14-01-59
1,123,4,3,OK,2023-12-15 14-02-00
1,123,5,0,WA,2023-12-15 14-02-05
1,123,6,2,WA,2023-12-15 14-02-22
1,123,7,3,WA,2023-12-15 14-03-33
1,123,8,2,WA,2023-12-15 14-05-27
1,123,9,0,WA,2023-12-15 14-07-04
1,123,10,0,WA,2023-12-15 14-08-12
1,123,11,2,WA,2023-12-15 14-10-35
1,123,12,2,WA,2023-12-15 14-11-04
1,123,13,3,WA,2023-12-15 14-15-19
1,123,14,1,WA,2023-12-15 14-20-06
1,123,15,3,WA,2023-12-15 14-20-50
1,123,16,3,WA,2023-12-15 14-21-04
1,21,1,1,OK,2023-12-15 13-34-01
1,21,2,0,WA,2023-12-15 13-35-50
1,21,3,0,WA,2023-12-15 13-35-50
1,21,4,2,WA,2023-12-15 13-35-55
1,21,5,0,WA,2023-12-15 13-44-54
1,21,6,0,OK,2023-12-15 13-45-05
1,21,7,3,WA,2023-12-15 13-46-17
1,21,8,3,WA,2023-12-15 13-55-57
1,21,9,2,WA,2023-12-15 13-57-52
1,21,10,2,OK,2023-12-15 13-59-50
1,21,11,0,WA,2023-12-15 14-03-32
1,21,12,0,WA,2023-12-15 14-04-16
1,21,13,0,WA,2023-12-15 14-04-36
1,21,14,0,OK,2023-12-15 14-09-12
1,21,15,3,WA,2023-12-15 14-11-28
1,21,16,3,WA,2023-12-15 14-16-14
1,19,1,2,WA,2023-12-15 15-14-40
